Title,Storyline
"Chances Are, You and I","Sol Sikat, burdened by a brain tumor and pessimism, lives resignedly. In contrast, Gabi Sinag, diagnosed with a tumor, exudes optimism and pursues happiness and a normal life."
Chanchal Haseena,"A College Queen Chanchal, in the past, now a young housewife trapped in monotony in the present. She embarks on a journey to get fit with the help of her gym trainer Sahil."
Chaya,N/A
Chemistry,N/A
Chetyre chetverti,"Masha moves from her native St. Petersburg to Moscow. The capital greets the girl with an adventure: a strange guy breaks into her room. It turns out that this is Masha's new classmate Zhenya Martov, who is destined to become her best friend and... her first true love. But the misunderstanding of her parents and close friends becomes an obstacle to this bright feeling."
Chhapa,"In a gripping drama, Shivraj Goyat, a dedicated official battling electricity theft, is accused of rape. The film follows his harrowing journey through legal and personal turmoil, exploring themes of justice. What will happen next?"
Chicken Factory,N/A
Chocolate Kiss 2,N/A
Choices,"Tara, burdened by family sacrifices and a longing for love, finds herself entangled in a passionate yet devastating affair with a married man."
Cholay,"Thakur, a passionate filmmaker, had one dream: to create that could capture the spice, drama, and humor of Indian life. Inspired by the classic Indian dish Cholay. After his audition he finally found his casts Veeru,Basanti,Jay and Gabbar."
Chosen Family,"Yoga teacher Ann is trying to find inner peace despite having a manic family, a miserable dating life, and an inability to say no that keeps her busy trying to fix everyone else's problems."
Chow Chow Bath,A celebration of emotions and relationships
Christmas Cowboy,"Mary, a savvy but overlooked real estate developer, gets a $1.2 billion opportunity, forcing her to return to her hometown amidst family tensions, rivalry, and new romance, discovering true Christmas magic: love, forgiveness, and horses."
Christmas Overtime,An unemployed actress tries to run away from Christmas but is offered a commercial by a lonely ad executive if she can convince his Christmas-obsessed staff to finish an ad campaign on Christmas Eve.
Christmas Romance at the Roanoke Ranch,"When TV reporter Megan learns Roanoke Ranch is in trouble, she partners with cowboy-lawyer Brad to organize a fundraiser. As they collaborate, their chemistry ignites, leading them to love and the true spirit of a Roanoke Christmas."
Christmas at Plumhill Manor,"Rising NYC architect Margot unexpectedly inherits an English manor. Embracing Christmas traditions abroad, she finds love and a sense of belonging that reshape her life."
Christmas in Lagos,"During festive Detty December, four friends navigate love, heartbreak, and cultural expectations. Fiyin's feelings complicated by Elo's fiancée. Gbemi juggles boyfriend and ex. Ivie caught off guard by vacation fling with Ajani."
Christmas in the Spotlight,"A famous singer and a football star begin dating, but their budding romance faces intense public scrutiny, forcing them to decide if their connection is real or merely a publicity stunt by the end of the Christmas season."
Christmas on the Ranch,"When a talk show relationship expert with her own romantic hang-ups gets stranded at a ranch before Christmas, the charming rancher reminds her that love is always worth the risk."
Chu Lay Aasman,The Story revolves around the ambitions of the struggles of youth.
Ciao bambino,"A 19-year-old Naples boy is tasked with protecting an Eastern European prostitute and falls for her, but when his father leaves prison owing money, he must choose between his love for the girl and his love for his father."
Cinderella's Curse,"Based on the same folktale that Disney updated and popularized for children, back in the 1950s."
Cinderella's Revenge,"Cinderella is pushed too far by her evil stepsisters and stepmother, which causes her to switch out her glass shoes and use the assistance of her Fairy Godmother to seek bloody vengeance."
Cinta Dari Timor,"Without Bintang, the Langit will be dark. A love story thwarted by family and extraordinary tragedy."
City Hunter,"An exceptional marksman and hopeless playboy, private eye Ryo Saeba reluctantly forms an alliance with his late partner's sister to investigate his death."
City of Second Chances,Love is in the air freshener as a ride share driver meets his match with a random passenger that demands he takes a break with her on the Las Vegas strip.
Cloud of Love,N/A
Coded Treaty,"Nkiru and Obiora are being programmed by their mothers to accomplish the near-impossible, since they can barely stand the sight of each other."
Colegio Girassol,N/A
Colour Palette,"Ratul, a social media influencer on vacation to escape his toxic girlfriend, crosses paths with Ananya, a painter who has run away from her overprotective mother. Unaware of each other's pasts, they fall in love, feeling free together. But as secrets come to light, they realise their connection is more complicated than they thought. Fate has other plans, testing whether their love can survive."
Come Closer,"When Eden's brother tragically dies, her grief spirals into obsession after discovering his secret girlfriend. A haunting exploration of love, loss and fixation with stunning visuals."
Conversations in Transit,N/A
Could Have Waited for August,"Xavier, a village boy, falls for Laura, neighbor's granddaughter who visits her grandfather annually. Despite flirting at summer dances, Xavier believes he has no chance with her."
Coven of the Black Cube,"A mysterious coven helps unhappy wives murder their husbands. A deadbeat stoner turns a pizzeria into a video rental head shop, and a lost soul falls in love with a serial killer, in this heavy metal queer romance cursed by black magic and the occult."
Cowboy Dreams,"When tough-as-nails New York executive Willow Barnes returns to her family ranch after her father's unexpected death, she plans to settle his affairs quickly and get back to the city. But nothing goes as planned. The ranch is in debt, half of it now belongs to her ex-boyfriend Jasper, and a charming ranch hand named Bo keeps turning up at the wrong time. Caught between the life she built and the one she ran from, Willow has to face old wounds, new feelings, and a future that looks nothing like she expected. A heartfelt romantic comedy about finding purpose, healing old wounds, and remembering that some dreams are worth chasing."
