Title,Storyline
A Mensageira,"Íris is a bailiff. She has difficulty to see the truth. After the disappearance of an activist, Íris will try to understand the true meaning of the word ""justice""."
A Million Minutes,"Vera and Wolf Küper, parents to Nina and Simon, navigate work and family stress. Their world gets shaken with Nina's motor disorder diagnosis, reminding Wolf of her wish for a million minutes, just for the really nice things."
A Missing Part,"Every day, Jay travels the length and breadth of Tokyo in his taxi, looking for his daughter Lily. In the 9 years since he has separated from his wife, he has never been able to get custody of his daughter. Having given up hope of ever seeing her again, he is about to move back to France when Lily hops in his cab. But she doesn't recognize him."
A Mistake,"In the midst of a new scheme to publicly report surgeons' performance, a gifted surgeon's life is thrown into disarray as her colleagues begin to close ranks, and even her partner who is a nurse at the hospital turns her back on her."
A Moeda-Viva,N/A
A Mother's Hope,"In 'A Mother's Hope,' we follow the journey of Jacob Alexander, a heavily recruited high school basketball star, as he battles friends from his past on his quest to make it to the NBA. With the support of his coaches and a strong family, he overcomes the fiery darts set to take him down. When the system he was taught to believe in and an encounter with the law changes his destiny. Now in this riveting case of mistaken identity, his family searches for answers."
A Mulher que Chora,"Miguel, a lonely boy from a wealthy Brazilian family, takes refuge from the emotional turmoil that surrounds him in his relationship with Carmen, an enigmatic young Venezuelan maid who fled her home country, leaving her son behind."
A Muzzarell,"Daniele, a rebellious and impatient 14-year-old from Castel Volturno and his best friend Lucio, are high on crack for the first time. Daniele is about to loose his ailing grandmother who lives 40 km away in Bagnoli, Campi Flegrei. To fulfill her dying wish - having fresh mozzarella cheese prepared by her son, a buffalo farmer - Daniele embarks on a journey first by motor scooter, then on foot, sided by his crush Martina. Now a drug courier, socially marginalized and constantly high, he bumps into weirdos and feels paranormal experiences. This happens repeatedly, triggering memories of a happy age lost way too soon. Daniele is still unaware that he's fallen into the wolf's den when he naively asks the boss 'O Biondo and his lieutenant El Napolitano for help and money. They coerce him into being a crack mule without giving him the money to address problems that arise along the route. The rivalry between the Casal Di Principe gang and a group of Nigerians, who are trying to take control of the drug market, culminates in an open slaughter among hundreds of young people dedicated to getting high. O'biondo, in agreement with the narcs-trafficker the Cuban, ambushes the Nigerian leader with Daniele's help. The Cuban brings an imposing load and his firing squad, whose full ferocity Daniele and Martina will eventually experience. The journey through extreme events thus simultaneously becomes a path of self-discovery and an escape route. A mysterious woman accompanies him, appearing in different guises and ages, ostensibly guiding him on his journey towards freedom."
A Nanny's Revenge,"After hiring a seemingly innocuous nanny, a couple realizes she has sinister motives that threaten to destroy their family."
A Nashville Wish,A country singer falls for the girl of his dreams and has to choose between love and his dreams of stardom in Nashville.
A New Day,"Society alienates Ndidi because of her supposed illegitimate background. However, her dire situation could change if her mother decides to face her past."
A New York Story,A young woman risks being ostracized from an insular New York clique led by her socialite best friend when she falls for a charming photographer.
A Nice Indian Boy,"When Naveen brings his fiancé Jay home to meet his traditional Indian family, they must contend with accepting his white-orphan-artist boyfriend and helping them plan the Indian wedding of their dreams."
A Night in 2005,"What started out as a fun night at a prom after-party in 2005, quickly turns into Ife's worst nightmare. She carries a dark secret from that night into adulthood that continues to plague her everyday life."
A Night of Fate,A desperate and needy ex-convict breaks into a lavish house in an affluent suburb and is confronted by his estranged wife and her ruthless boyfriend who defrauded him and the little girl he is holding hostage is his daughter.
A Nose and Three Eyes,"Dr. Hashem, a well-known plastic surgeon in his mid-forties, has been unable to commit to a romantic relationship for quite some time. Over the years, he has grown very close to two girls but finds enough reasons to avoid them. However, he is now unable to resist a third girl, Ruba, who is twenty-five years younger than him."
A Part of You,"Agnes, a teen envious of her popular older sister Julia, faces upheaval when tragedy strikes. Forced to reinvent herself, she's on the cusp of attaining her dreams but must navigate the consequences of her choices."
A Pedra Sonha dar Flor,N/A
A Permanently Open Window,"A ""Permanently Open Window"" is a film loosely inspired by Jason Dodge's installation of the same name."
A Piece of Home,"When you lose everything, can a game save your dreams?"
A Place Called Silence,"Chen Yutong, a girl's middle school student, was bullied at school, but her mother Li Han was unable to save her daughter from the ""hell"". Everyone around her turned a blind eye, and a collective silence brewed greater violence."
