Title,Storyline
About a Hero,"The film mixes artificial intelligence and the work of German filmmaker Werner Herzog, with a screenplay generated by AI."
Abu Dhabi: The Shining City,"Abu Dhabi shines at the crossroads of tradition and innovation. This documentary explores the capital of the United Arab Emirates through its iconic landmarks - from the spiritual majesty of the Sheikh Zayed Grand Mosque to the cultural brilliance of the Louvre Abu Dhabi. Beyond its skyline, the film reveals hidden natural sanctuaries like the Mangrove National Park, and the striking contrast between opulent architecture and ecological awareness. A refined portrait of a city where faith, art, and ambition meet."
Accept Me,"Mothers. whose children have been diagnosed with autism or Down syndrome. Facing societal stigma, limited resources, and systemic barriers, they advocate for their children's rights and fight for a better future."
Accident. Nineteen days of survival.,"The film is based on real events that happened to us on the Chikoy River in the Trans-Baikal region. In the midst of the taiga, far from populated areas, our GAZ-66 vehicle could not cross the ford across the Chikoy River."
Acción Exterior,N/A
Achim Benning - Homo Politicus,N/A
Acid Burma,N/A
Acordo com Lampião? Só na Boca do Fuzil!,"The documentary ""Acordo com Lampião? Só na Boca do Fuzil!"", directed by filmmaker Marcelo Felipe Sampaio and written by journalist Moacir Assunção, will tell the story of the Nazarenos, residents of the district of Nazaré do Pico, in the town of Floresta (PE), who faced Lampião, the Prestes Column, and the Pernambuco police in the early years of the 20th century. They were the only combatants that Virgulino Ferreira da Silva, Lampião (1897-1938) feared, so much so that he tried several times to make peace agreements with them, receiving back the title phrase of this documentary: ""Agreement With Lampião? Only In the Muzzle of a Rifle!"""
Acre Wall Jumpers,"On the hot summer days in the old city of Acre, a tradition connects the generations - children and teens jump from the old city walls into the sea waters below, a test of courage on the path to masculine maturity. Among the black coastal rocks and ancient stone ramparts, each leap is absolute freedom and a breath of fresh air amid the boredom of the long summer vacation. During the endless sweltering days, everlasting friendships are forged around this defining tradition, as the ranks of youth are replenished from generation to generation. The film unveils a nostalgic and stirring world of friendships, dangers and displays of bravery - all anchored in the experience of youthful masculinity atop the ancient city walls."
Across America,N/A
Across Dark Matter,The first documentary about the Large Hadron Collider and people whose job is to unravel the mysteries of the universe. Why do scientists believe the Collider to be crucial to the progress? Why are there so many opponents of this daring experiment? What have the greatest minds overcome to be in the largest physics lab in the world? Exclusive footage and true stories of Russian and Swiss scientists who work daily on the most expensive project in human history.
Across the Tracks: A. Las Vegas Westside Story,"From the 1870's to 2024, ""Across the Tracks: A Las Vegas Westside Story"" details the tumultuous history of the black residents of Las Vegas, Nevada and their hardships and triumphs in one of the most famous cities in North America."
Acting,N/A
Acts of Reparation,"Two friends, one Black and one white, journey to their Southern ancestral homes, exploring reparations' meaning. Their travels uncover opportunities that transform their bond, communities, reclaiming and reckoning with their roots."
Adam Sandler: From Stand Up to Grown Up,"You know him, I know him, Hollywood knows him. Adam Sandler is one of America's most beloved and successful stars,, now learn the ins and out of his long and fruitful career."
Admissions Granted,"In a landmark Supreme Court case pitting Asian American plaintiffs against Harvard University, activists on both sides wrestle with hard truths about race and equality, as the fate of affirmative action hangs in the balance."
"Ado SPECIAL LIVE ""Shinzou"" in Cinema","Recording of Ado's live ""Shinzou"" performance, that established her as the first solo female artist to perform at the iconic Japan National Stadium."
Adriana Varejão - Between Flesh and Oceans,"The documentary is the result of five years of shooting. It follows encounters, exhibits, and discussions about the work of globally recognized visual artist Adriana Varejão, revealing her creative process and influences."
Adrianne & the Castle,"Alan built a castle in rural Illinois with his late love. Facing life alone, he revisits their fantasy through musical re-enactments transporting him to the world they shared."
Adrienne Iapalucci: The Dark Queen,"Comedian Adrienne Iapalucci takes aim at our public figures, awkward tribute tattoos, virtue signaling and more in this unfiltered stand-up special."
Ady Steg,"Ady Steg is the story of an extraordinary destiny: a little Jewish boy born in the heart of the anti-Semitic persecutions of Eastern Europe in the 1920s, arriving in France at the age of 7 thwarted the dark fate destined for him"
Aespa World Tour in Cinemas,"Aespa's concert at London's O2 Arena, their first-ever U.K. show, featuring fan-favorite performances, ""Next Level,"" ""Savage,"" ""Girls,"" ""Spicy,"",""Black Mamba"" and showcases individual member performances and behind-the-scenes interviews."
Affiliated,"The influence of Los Angeles gang members bleeds into every genre of modern culture, entertainment, and art. The perspective of the individuals involved has been reserved only for those AFFILIATED. Until now."
Afghan Girl's Journey to Identity,A Deep Dive into the Role of Women in Afghan Society and Culture
